texto_sesgado,texto_corregido,tipo_sesgo,explicacion,label_id,texto_seschado,texto_sesgrado,texto_sesjado
Ejecutivo/a de ventas B2B - se buscan mexicanos únicamente.,Ejecutivo/a de ventas B2B con experiencia en cierre de cuentas corporativas y autorización para trabajar en México.,sesgo_nacionalidad,"Se quitó la preferencia por nacionalidad, conservando la experiencia requerida y la necesidad de autorización laboral.",4,,,
"Se busca desarrollador backend, solo españoles con experiencia en Python.",Se busca desarrollador backend con experiencia en Python y capacidad legal para trabajar en España.,sesgo_nacionalidad,"Se elimina la exigencia de nacionalidad y se mantiene el requisito técnico, reemplazándolo por la capacidad legal para trabajar en el país.",4,,,
"Analista financiero, solo ciudadanos argentinos, con 5 años en banca.",Analista financiero con 5 años de experiencia en banca y conocimientos en valoración de activos; deberá contar con la autorización legal para trabajar en el país si corresponde.,sesgo_nacionalidad,"Se eliminó la preferencia por ciudadanía y se añadió la necesidad de autorización legal si aplica, manteniendo la experiencia requerida.",4,,,
Se busca conductor de camión preferentemente colombiano para rutas internacionales.,Se busca conductor profesional con licencia vigente para transporte de carga y experiencia en rutas internacionales.,sesgo_nacionalidad,Se suprimió la preferencia por origen y se enfatizaron la licencia y la experiencia necesarias.,4,,,
Community manager mexicano con manejo de redes y creación de contenidos.,Profesional de community management con experiencia en manejo de redes y creación de contenidos y conocimientos en análisis de métricas.,sesgo_nacionalidad,Se eliminó la mención de nacionalidad y se mantuvieron las competencias relevantes para el puesto.,4,,,
Se buscan desarrolladores españoles con al menos 3 años de experiencia en Java.,El equipo de desarrollo busca profesionales con al menos 3 años de experiencia en Java y autorización para trabajar en España.,sesgo_nacionalidad,Se eliminó la exigencia de nacionalidad y se sustituyó por la necesidad legal de autorización para trabajar.,4,,,
Imprescindible ser latinoamericano para gestionar clientes de la región.,Se busca profesional con experiencia gestionando clientes de América Latina y conocimiento del mercado regional.,sesgo_nacionalidad,Se eliminó el requisito de origen y se centró en la experiencia y el conocimiento regional.,4,,,
"Se requiere enfermero/a, solo ciudadanos mexicanos.",Se busca enfermero/a con titulación y licencia profesional mexicana vigentes y autorización para trabajar en México.,sesgo_nacionalidad,Se reemplazó la condición de ciudadanía por los requisitos profesionales y legales necesarios.,4,,,
Buscamos albañil peruano con experiencia en obras residenciales.,Se busca persona albañil con experiencia en obras residenciales y permiso de trabajo vigente en Perú.,sesgo_nacionalidad,Se suprimió la preferencia por nacionalidad y se indicó la necesidad de permiso de trabajo.,4,,,
"Administrador de oficina, preferiblemente argentino.",Se busca persona administradora de oficina con experiencia en el mercado local; se valorará experiencia previa en Argentina.,sesgo_nacionalidad,Se eliminó la preferencia por nacionalidad y se priorizó la experiencia en el mercado.,4,,,
Analista financiero: solo españoles por temas fiscales.,Se busca analista financiero/a con residencia fiscal y autorización para trabajar en España; conocimientos de normativa fiscal española.,sesgo_nacionalidad,Se sustituyó la restricción por la necesidad de cumplimiento fiscal y residencia/autorización correspondiente.,4,,,
"Maestro bilingüe, se exige nativos ingleses para impartir clases.",Se busca docente bilingüe con nivel nativo o bilingüe de inglés certificado y experiencia educativa.,sesgo_nacionalidad,Se evitó exigir nacionalidad y se especificó el nivel lingüístico requerido.,4,,,
Camarero: solo venezolanos para atender a la comunidad local.,Se busca camarero/a con dominio del español y experiencia en atención a la comunidad local.,sesgo_nacionalidad,Se eliminó la preferencia por nacionalidad y se centró en las competencias lingüísticas y experiencia.,4,,,
Conductor imprescindible ser chileno por rutas internas.,Se busca conductor/a con permiso de conducción correspondiente y autorización laboral para operar en Chile.,sesgo_nacionalidad,Se eliminó la exigencia de nacionalidad y se indicó la necesidad del permiso y autorización de trabajo.,4,,,
"Community manager, preferentemente cubano para gestionar redes de la isla.",Se busca community manager con experiencia gestionando audiencias de Cuba y dominio del español; se valorará experiencia previa en la isla.,sesgo_nacionalidad,Se quitó la preferencia por origen y se enfatizó la experiencia y conocimiento del público objetivo.,4,,,
Se busca desarrollador/a backend senior. Solo candidatos españoles.,Se busca desarrollador/a backend senior con al menos 5 años de experiencia en Java y microservicios; es necesario contar con autorización legal para trabajar en el país.,sesgo_nacionalidad,"Se eliminó la restricción por nacionalidad y se mantuvo el requisito técnico, sustituyéndolo por la necesidad de autorización laboral.",4,,,
Comercial con experiencia — preferencia por venezolanos.,Comercial con experiencia en ventas B2B y manejo de CRM; se valorará experiencia en mercados latinoamericanos. Requerimos autorización legal para trabajar si aplica.,sesgo_nacionalidad,Se eliminó la preferencia por nacionalidad y se enfocó en experiencia relevante y autorización laboral cuando proceda.,4,,,
Enfermero/a – solo argentinos para cubrir plaza en hospital público.,Enfermero/a para hospital público con título homologado y experiencia en atención hospitalaria; se valorará la homologación del título y la documentación que acredite el derecho a trabajar en el país.,sesgo_nacionalidad,Se quitó la exigencia de nacionalidad y se mantuvieron los requisitos profesionales y administrativos pertinentes.,4,,,
Capataz de obra: se busca chileno con experiencia en estructuras metálicas.,Capataz de obra con experiencia en estructuras metálicas y gestión de equipos; es necesario disponer de la documentación laboral requerida para desempeñar el puesto.,sesgo_nacionalidad,"Se suprimió la preferencia por origen nacional y se conservó el requisito técnico, añadiendo la necesidad de documentación laboral.",4,,,
Analista financiero con pasaporte europeo.,Analista financiero con capacidad legal para trabajar en el país y experiencia en modelado financiero.,sesgo_nacionalidad,"Se sustituyó el requisito de pasaporte por la condición de capacidad legal para trabajar, manteniendo las habilidades técnicas.",4,,,
Camarero argentino con experiencia en parrilla y atención al público.,Camarero/a con experiencia en parrilla y atención al público.,sesgo_nacionalidad,Se eliminó la referencia a la nacionalidad y se conservó la experiencia técnica en parrilla y atención.,4,,,
Se busca profesor nativo de inglés para clases de conversación.,Se busca profesor/a de inglés con nivel nativo o bilingüe y experiencia en enseñanza conversacional.,sesgo_nacionalidad,Se evitó referirse a la nacionalidad del docente y se especificó el nivel de idioma requerido.,4,,,
Secretaria para oficina en Madrid — solo españoles.,Persona secretaria para oficina en Madrid — se requiere disponibilidad para trabajar en la oficina y capacidad legal para trabajar en el país.,sesgo_nacionalidad,"Se reemplazó la condición de nacionalidad por la necesidad legal de poder trabajar en el país, manteniendo la ubicación.",4,,,
"Albañil mexicano imprescindible, con experiencia en construcción de viviendas.",Albañil con experiencia en construcción de viviendas y formación en normativa de seguridad laboral.,sesgo_nacionalidad,Se eliminó la exigencia de nacionalidad y se mantuvieron los requisitos de experiencia y seguridad.,4,,,
Enfermero/a chileno/a para clínica privada en Santiago.,Enfermero/a con experiencia en atención clínica privada y habilitación profesional vigente para trabajar en Santiago.,sesgo_nacionalidad,Se quitó la restricción por país y se enfatizó la experiencia y la habilitación profesional necesaria.,4,,,
Chef francés con experiencia en alta cocina para restaurante de autor.,Chef con experiencia en alta cocina y conocimiento de técnicas de la gastronomía francesa para restaurante de autor.,sesgo_nacionalidad,Se removió la nacionalidad y se mantuvo el requisito técnico (experiencia y conocimientos en cocina francesa).,4,,,
Se solicita representante de ventas latinoamericano para ampliar mercado en América Latina.,Se solicita representante de ventas con experiencia en mercados latinoamericanos para ampliar presencia en la región.,sesgo_nacionalidad,Se sustituyó la referencia a la nacionalidad por experiencia relevante en los mercados objetivo.,4,,,
Especialista en marketing digital — preferencia por españoles para adaptar campañas locales.,"Especialista en marketing digital con experiencia en adaptación de campañas a mercados locales; se valorará conocimiento del mercado nacional, sin exigir nacionalidad, y se requerirá la documentación laboral correspondiente si procede.",sesgo_nacionalidad,Se suprimió la preferencia por nacionalidad y se mantuvo el enfoque en la experiencia en el mercado y la documentación laboral.,4,,,
Chofer de reparto — solo uruguayos con carnet local.,Chofer de reparto con carnet de conducir válido y experiencia en rutas urbanas; es imprescindible disponer del permiso de conducción y la autorización para trabajar en el país.,sesgo_nacionalidad,Se eliminó la exclusión por nacionalidad y se especificaron los requisitos legales y profesionales necesarios.,4,,,
"Camarero/a: se requiere que sea boliviano, preferiblemente con experiencia en restaurantes latinos.",Camarero/a con experiencia en restaurantes latinos y habilidades de atención al cliente; se considerarán candidatos de cualquier país que cuenten con la documentación laboral necesaria.,sesgo_nacionalidad,Se quitó la preferencia por nacionalidad y se enfocó en la experiencia específica y la documentación laboral.,4,,,
Profesor/a de idiomas — únicamente mexicanos nativos para clases de español.,"Profesor/a de español con nivel nativo o bilingüe y experiencia docente; no se exige nacionalidad específica, solo competencia lingüística y la documentación necesaria para trabajar.",sesgo_nacionalidad,Se eliminó la restricción por nacionalidad y se mantuvo el requisito de competencia lingüística.,4,,,
